taxa,data
1,0
2,1
3,1
4,1
5,1
6,0
7,0
8,0
9,0
10,0
11,1
12,0
13,0
14,0
15,1
16,0
17,0
18,0
19,0
20,1
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,1
29,0
30,1
31,1
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,0
44,0
45,1
46,1
47,0
48,1
49,0
50,1
51,0
52,0
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,0
61,0
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,1
70,0
71,0
72,0
73,1
74,1
75,1
76,1
77,1
78,0
79,0
80,0
81,0
82,1
83,1
84,0
85,1
86,1
87,1
88,0
89,0
90,0
91,1
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,1
102,1
103,1
104,0
105,1
106,0
107,0
108,0
109,0
110,0
111,0
112,1
113,0
114,0
115,1
116,1
117,1
118,0
119,1
120,1
121,0
122,1
123,1
124,1
125,0
126,1
127,0
128,0
129,0
130,0
131,0
132,1
133,0
134,1
135,0
136,1
137,1
138,1
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,1
147,0
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,0
160,0
161,0
162,1
163,1
164,1
165,0
166,1
167,0
168,1
169,1
170,0
171,0
172,1
173,0
174,1
175,0
176,0
177,0
178,1
179,1
180,1
181,1
182,1
183,0
184,1
185,1
186,1
187,0
188,0
189,0
190,0
191,0
192,0
193,1
194,1
195,0
196,0
197,0
198,1
199,1
200,1
201,0
202,0
203,0
204,1
205,1
206,1
207,1
208,1
209,0
210,1
211,0
212,0
213,1
214,0
215,1
216,0
217,0
218,1
219,0
220,0
221,0
222,0
223,0
224,0
225,1
226,1
227,1
228,1
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,1
240,1
241,1
242,0
243,1
244,0
245,0
246,0
247,1
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,1
256,1
257,0
258,1
259,1
260,1
261,0
262,0
263,1
264,1
265,1
266,0
267,0
268,1
269,1
270,1
271,1
272,1
273,1
274,0
275,0
276,1
277,1
278,0
279,0
280,1
281,0
282,0
283,1
284,1
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,1
296,1
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,1
307,1
308,1
309,1
310,1
311,1
312,0
313,0
314,1
315,1
316,0
317,0
318,1
319,1
320,0
321,0
